id,question,concept,true_answer,wrong1,wrong2,wrong3,wrong4
37db8c07ec5e5338b736e7e50bd6b6fd,Fabric is cut to order at what type of seller?,,tailor shop,curtains,clothing store,sewing room,hardware store
1f555ea5b40fc9baaccb0944a4e2c981,Where would you find a dustbin that is being used?,,kitchen,utility closet,ground,cupboard,broom closet
b77d681bd6a6559d5c4de3def5eed5c6,Where would you find many a shelf covered with food items?,,grocery store,bookcase,displaying framed photos,gas station,chest of drawers
03aaa5772dec9e819d3b62102fa575ca,What mineral is plentiful in milk and helps bone development?,,calcium,metal,lactose,water,fridge
194d1b120df464dca8ec77aed022b291,"She like her job at the reception desk, but didn't like her long commute, what did she likely live far away from?",,office park,motel,lunch restaurant,lobby,building
43a9b5270728899b10bfa9a43cae4809,What is something I need to avoid while playing ball?,,injury,competition,losing,hitting the ball,having fun
4657c9ab51019ec3a327d85c15e21f40,Where would you find sugar in a town?,,every home,coffee,neighbor's house,cupboard,drawer
c4fa97a51704c0bb0cec6ce6c48f6c7d,"Not many have a revolving door in their private homes, they're usually found in a what?",,public place,zoo,new york,hotel lobby,bank
dac64ebad697992a3c4ef67bbe0fc07b,What is the opposite of being dead?,,alive,working,breathing,born,being
1a627786b636cf6b2f451b6a608fa2ed,A small dog will do well in what competition?,,dog show,basket,triathalon,animal shelter,own home
f102148270383d1d71e6df96293ea6b2,Where would you go to get a tuning fork you forgot?,,science lab,music shop,music room,music store,hardware store
5930041ee4a551cecd1c1f446ff5e60d,"The family TV personality was dressed as a weasel, and he began to play a what?",,children's song,washington d.c,chicken coop,dead,used car lot
94f60bec30d349090cf70e208ae4bff8,He though that a teakettle would be a good souvenir from his trip to merry old what?,,england,japanese tea room,kitchen table,cupboard,water
f980e4da5545be78bd92094852b59fdb,Sam liked getting drunk.  He did it for what?,,relaxation,nausea,sleep,fights,vomiting
b8cb4cbfdf77f36179ee552bfb54cca8,Where would you find a bottle used to feed a new human?,,nursery,supermarket,grocery store,vending machine,liquor store
c4cfe526a0ca17c96bafdc881170aaa5,Where do you hang a picture?,,wall,desktop,table,newspaper,ceiling
8359d829913d519e5d09bd4e15c14be1,"She told her child it was okay he was that way, and that everyone is what?",,different,afraid of,part old,good at,smart
e35da5932d7cfcb50f79ec93e2ae3234,"The principal encourage everyone to try hard in school, what did he want them to do?",,do well,number list,wear shoes,play computer games,hope for peace
0ca9e9e37cd59e98db6187b6d1c88fe6,"What is the goal of a younger , risky investor?",,gain wealth,back project,lose money,sell stock,save money
4baec2b06407bd0167c3737152297484,What kind of service would you want if you do not want bad service or very good service?,,adequate,competent,first rate,sincere,fast paced
7fcf4cbd9370cfc3f390e8720c08b05f,"John suffered from mental illness, but he was in good hands.  He would have to be on drugs for the rest of his life, but they allowed it to be what?",,effectively treated,free,cause hallucination,recur,managed
7a7797ee5403aeeff5cc323a30313ffc,Where are buildings likely to be small?,,town,large city,university,underground,in ant town
11d7a0f9392fcf007f22ed6bbfda8707,Where can a beaver find materials to build their dams?,,wooded area,zoo,body of water,home depot,books
6f906b3872bbc2ed654c2108956a9d22,A person who works 14 hours a day will have very little what?,,spare time,sleep,care about,know everything,own house
4a0736f6e71c58b083d8d5fe53f1d4d3,"The teacher explained why he should play piano even though he wanted to play guitar, she said it was the best introduction to what?",,learn music,learn how,make music,take lessons,practice
4632121910a2ddcf487aa9a7fb60f8dc,"It turned out it wasn't a kidney stone, what might it have been a stone in?",,gallbladder,creek bed,driveway,river bed,gravel
5c34a4a5145b03dd19728ef40b3ee8df,Where are small grapes likely to be found?,,wine country,lunch box,food store,kitchen,raisins
672ae58d76d3f6e747f91c18cb1d4ce0,"If I am suffering from boredom, and I am also hungry, what should I do?",,grocery shop,take a nap because you're broke,do crossword puzzle,see art,play games
ed69e4cc4313cd641facd23608c84678,"She had a vision before going to bed, what was she doing?",,dreaming of,falling asleep,rest,cooking food,laziness
87875fa247fde6bcb753adb2b88539c5,If you follow a road toward a river what feature are you driving through?,,valley,north america,town,road,bridge
6f78514cb269d5ce68ecd9ba2e44d43a,What is a person's goal to ownas an adult with a family?,,own home,wellness,number 1,headache,their own failings
36443998c47ef6acd96e5e54c500afed,How can you tell whether people are rich?,,own things,sleep together,live long,believe in god,need each other
59a1c02cb6df5417c41c53fa5e1166a2,"The stray dog never warmed up to a human again, he never got over being what?",,abandoned,guard house,fleas,walked,punishment
87c78b931c226ebbd102323693d61428,If a person is tired how can they be refreshed?,,rest in bed,lie in bed,go for a run,water plants,catch cold
ad30d9472083bc070d092c945be6cf4d,Where would you buy alcohol from a person who will also bring things to eat?,,restaurants,chemistry lab,party,supermarket,pub
505d01affec9e44540910f74287d896b,"After the bald eagle was caught, where did it spend the rest of its life?",,captivity,cliff,colorado,texas,utah
581b63cb3c29335946cbe561f5bea86f,"Dan didn't like what he was seeing, so he turned the control know and flipped it to Andy.  What is the knob on?",,television,doorway,control panel,drawer,opening doors
2bcbaf8b90f36cae819050705c42bd91,"Joe is looking for his comb, which he keeps near a mirror.  Where might he try looking for  it?",,medicine cabinet,bedstand,suitcase,barber shop,pocket
4c301fbb8a56ced578cecab63d779e1e,The thoroughfare ran though a place full of skyscrapers.  Where did it run through?,,city,traffic,town,skyscrapper,country
39ea9c1e6fa6123df50b7f690c6a748b,Bill is returning to work.   He has experienced a bad feeling and thus stayed home for a week.  What did he probably feel?,,malaise,sad,stress,painless,boredom
9fa45963035f38bfc0f14e86b1f32718,"The deep ocean is dark, and diving into it is both dangerous and what?",,frivolous,light,shallow,shallow,high
811ed182c57c90f6dc263e2de54ef800,"He moved to check and accidentally said ""king me"", he got an odd look from his opponent since they were playing a what?",,chess game,scrabble,chess set,deck of cards,castle
28734d974798366440d2171f5dd60f22,"All the artist had to do was paint the lips, what would his end result be on the canvas?",,human face,motion,faces,body,clown
1098d6e38f549550bfd5ded1ccaa73e1,Where might a bureau be in charge?,,french government,home office,office building,parliament,bedroom
2b6b48264b03b6418bfb8bc8c952a5cb,"She felt the need to continue to lose weight, this was despite her already being what?",,skinny,feel better,under weight,lift weights,healthy
fb9c3005d6d7dbf9c6f63348a44bd110,Where was there never any mammoth?,,zoo,wild,north dakota,forest,movie
360e2554288fa49595a12f64b13678d0,Food on what kind of transport is normally freeze dried or dehydrated?,,space shuttle,friend's house,bicycle,kitchen,disneyland
094ea0c02e961d8542783a619c4e7ab1,Something that holds food or other items is called what?,,container,kitchen,backpack,jar,bowl
611ee61036915ceaf60ea81a5d0acb02,What would an adult woman do to get ready for work?,,dress herself,drink beer,put on make up,dress himself,work
d822ec93ff657781409bd789d3b341d4,"James wanted to build a new strip mall, but he wanted a lot of traffic.  He decided to build it in a high density residential area.  Where might he build it?",,city,suburbs,the desert,vacant stores,suburban town
a1bad13c86aca08528bc8803da576df1,How might someone stop being a lover?,,distance themselves,fall in love,make love,loving more,touching tenderly
a96d00d15b288418e623fd89b7ac791a,"She always wondered how safe it was to use her hair dryer straight after a hot shower, it was always so wet and steamy in the what?",,bathroom,jungle,drug store,box,beauty salon
cb099972be8be929d884c089195fc249,What does someone likely need after finding the right shoe?,,left foot,house,wedding,socks,closet
dacf952db6351a84857f7d909651e200,Shareholders gather in what to have meetings?,,building,large company,den,financial trouble,factory
4fcc7ca7d4cb14d24950fc42d7d0c4b5,WHy do people learn?,,have more knowledge,empowering,improved performance,increase knowledge,intelligent
c93e44db24d57150cebcc60571414058,Bob is a very creative person.  Visiting the museum gave him a lot of what?,,inspiration,enjoyment,boredom,being bored,lethargy
9fd82d9b4afc58cc737ffcb276cafed0,Where is a nightclub likely to be?,,downtown area,manhattan,beside a river,building,major city
5a0caff3edf55778cfd9d4a8457f0fdd,"The Blowfish make music for their lead, they are a what?",,rock band,sea of japan,atlantic ocean,fish market,seafood
39b23069e9fbb800803f304d3b940d8a,When spending a long time walking a dog what would you feel?,,tiredness,picking up after dog,sore feet,sick,pride
25b57a8e633bfc1c0598be57798736a4,Where is the trevi fountain?,,rome,grant park chicago,public place,waterfall,courtyard
a1c688edb3f22e494202b0efc15da8b1,After making successfully climbing a difficult ascent you gain a sense of what?,,accomplishment,vertigo,exhaustion,getting higher,fear of heights
44b4b92e843af970497a1b4a2c9d62d1,What would you do with a sword you are holding if you do not need to use it?,,sheath,salon,stone,collection,museum
ead1684af58fbd1d3b3b02f948b26af8,Sally worked at a dentist office. She had to work late.  What might have caused her to work late?,,patient,office building,town,michigan,office desk
a7f1ef4065eec25339711e3ba2c194ed,"He didn't understand the subject at first, but after studying it for a while, what did he gain?",,understanding,new perspective,increasing knowledge,more intelligence,inspiration
7704d07eb2d4376de5f10885f5e4852d,Bald eagles naturally live where?,,great outdoors,canada,france,toy store,nature reserve
d908465da3f8f181921b1532c45b36eb,What is the name of the government building that houses the U.S. Congress?,,capitol building,country,washington d.c,florida,democracy
97398907f527820a7e5121dcea64a054,"The people began thanking each other, and they sealed the deal by doing what?",,shake hands,feel good,appreciation,kissing,smile
62370e88d459076bea499c16bfa664a5,"If a clock is ticking, what is its likely status?",,working correctly,mechanical,fail to work,stop working,time event
6f6e6b1897847b82ee1e8ebe6313c776,What is a very common color in flowers?,,yellow,fragrant,orange,perennial,annuals
ac7f17851f3e1832bfb2f359c4cc39f1,Where will the stage for the students' graduation be found?,,auditorium,theatre,show,concert hall,opera
65a09dfde80df1367c8abbe702f9c4c5,Jane bought a small dog half way through her trip while driving back home to Toronto from Mexico.   Where might she have bought the dog?,,illinois,canada,basket,ball stopped,person's house
27f575b938b05786e96ad7c6bae4b557,After giving assistance to a person who's lost their wallet what is customarily given?,,reward,guillotine,satisfaction,helpfulness,pleasure
df31d6bf916af3b23fcd855d78689579,How did the sleeping child know they were still in the process of going somewhere?,,movement,arriving,driving,excitement,expense
ea5572e56bf993acaea664a3010073ca,"Computers have always been cutting edge technology, so they what?",,cost money,networked,connect,do work,teach
0228dd2a0a8a91153b666adcd2e39afe,What kind of furniture would you put stamps in if you want to access them often?,,desk,cabinet,drawer,bedbox,suitcase
a0167eba22bff5cda04196c964db51c0,What is something that probably has a lot of testosterone and way too much alcohol?,,fraternity house,beer,wine,restaurant,pub
78e8547462458d334fcd4b6f408453c6,Where can a person drink alcohol as they slice a steak?,,restaurants,pub,chemistry lab,manual,supermarket
596b1c72b8b57b5caf545b1375424202,What does learning about world lead to?,,enlightenment,confusion,sadness,world views,pleasure
966c2ec8a2519f8ab04b3ca3744ac33b,What is likely to be felt by someone after a kill?,,feel remorse,hunger,take life,or dies,commit crime
a716bd1e842bfd2af519c2ca62609261,The aboriginal people ended up being displaced by settlers who justified themselves with the fact that the displaced people didn't have a formal system to do what?,,own land,fight back,spend time,own home,talk to each other
dba3c8315d550f262e1c339680d03c8e,What does a person need to figure out when they have questions?,,solutions,dedication,surprised,confidence,compliments
4846f5c9f479391d32a5c1a07c12b70f,"Hundreds of miles away a paper was signed and the conflict was over, not a single drop of blood would hit the what that day?",,battlefield,vein,person,paper,clinic
acda08ff296ee0bd7feea004510aa86d,If you're feeling a little bit of fatigue what can you do?,,have rest,sit on chair,stand up,sit down,sleep
dcaeda85216591ea3e8d83ea5a9f4e6e,"May was watchign a film about turtles who fight crime.  It was a silly film, but exciting.  It gave her a great deal of what?",,enjoyment,relaxation,stupidity,masturbation,sadness
f4943ea7c0ca065cc7baec8a36a39c25,James went to Sarah's birthday party on the day after his father died.  He wanted her to be what?,,happy,mourn,dead day,new age,funeral
576248cab8658102ac1a193daa64fd70,"He enjoyed attending lecture, it was his favorite way of what?",,learning,applaud,take notes,going online,taking notes
1596bb54bdd46075d8a9dc372559a369,What usually happens to citizens when there is waging war?,,suffering,defeat,people dying,evil,confusion
074321b0edd3793b37c722b534b7ed2f,Sally offered James Dinner but James couldn't stand the idea of having food.  What did he have?,,upset stomach,gas,digesting,not hungry,feeling of fullness
26ae483ba95657f47584e129889925f5,Spending time seeing artifacts listening to museum lectures will lead to what?,,learning,thinking,angry,archeology,pleasure
1b099e92284de394dd42a7685e584a55,What is likely the motive for serial killing?,,pleasure,frolicking,investigation,punishment,going to jail
4de19cbe4488c72fc8b3871e1d906224,What signals when an animal has received an injury?,,feel pain,procreate,a distress call,reproduce asexually,bite
fc4066585596e3834dda60c17db183ed,If you've had a difficult work day what are you hoping to gain when buying beer?,,relaxation,get arrested,losing money,pleasure,buzzed
2c8a7df3096e5bbf7b8312e855c85013,What do police do when getting ready to work?,,arm themselves,force law,pull someone over,help people,direct traffic
091b90d1d4393b3e8790e605927e2126_1,If you let go of a balloon where will it go?,,sky,birthday party,grocery store,away,circus
f481f16546e730384c1ce69e47525379,The newspaper was his was his only connection to the outside world while doing time where?,,jail,floor,front door,reporter,porch
25b93d86095b19df95c038084e1f698a,"He had eaten a lot of asparagus, when he was urinating next he was overcome with what?",,unpleasant odors,great relief,easement,taste of asparagus,arrest
ee41a22c817c4211df101653916218b9,"If a person spends all day at their job, what are they likely doing?",,work hard,gain weight,walk away,turn around,getting a burnout
1bb1e4299d04a342d675bc883b262a1e,The clicking away of a shorthand typewriter was doing what while hearing testimony?,,take notes,anger,nodding,listening,writing down
29092e867e11089f58c075cbc6bde5dd,"The entrance hall was grandiose and had royalty inside, where was the entrance hall?",,palace,house,person,school,outside
b481cb27473073d189ed0ad53b476cad,Where do a lot of people store their extra toilet paper?,,cabinet,bathroom,grocery store,bedroom,restroom
bb30aa0f0252407c6f7710ab25733e30,James is a gardener.  That is his profession.  He gardens.  What is one thing that he cannot do in his job?,,pick flowers,water plants,burn plants,pick berries,water garden
bef7bd9445be2a49d17f6cabca9b8907,Why would you be able to wait for someone?,,have patience,stay in place,stay in one place,to waist time,1000nd
97c08f866b2119c248944c6a68b892a7,A dance is a great way to do what?,,express yourself,was happy,like dancing,am happy,use the bathroom
ac6e7c4d24617a22e85ff89c659c9fb1,Where will a book being read by one person be kept?,,bedside table,school room,university,pantry,discount store
26e838ddb68a5eb5eb791f73196e4c9b,Where is a delicatessen likely to be inside?,,shop,buy prepared foods,buy food,large city,michigan
dda9a6abff093f300e11c7bfaaa585e2,The weasel hit the jackpot when he discover the maze of burrows that made up what?,,rabbit warren,mole den,used car lot,viking ship,chicken coop
9934ab2567f33da1a8206e2fc5ebc743,"The crass men were talking about what they called a broad, one said he thought she was too what?",,skinny,broadtail,thin,slender,foreign
9798964d08a2cab27c037cf588461cfa,"Professionally the fighters always maintained a level of respect, but personally they held each other in what for things that were said?",,contempt,belittlement,humiliate,irreverence,love
a9495bb0fc61a83cfb5ac8658ce71dfc,Where would you find a vase in a restaurant?,,table,shelf,cabinet,windowsill,bathroom
b50250bba5fdd7cadde9264acc91d691,"Sometimes playing game means losing, he wasn't good at losing though and showed lots of what?",,anger,having fun,entertain,injury,enjoying
a0d1c4b91ba50ab35f3e58cc6bea4fe9,What could you use to store a clock?,,shelf,own bedroom,desk,wall,car
09cf8b4c8c4d99ac8c5bb599d65e5807,"The wacky performer needed a new accordion, so he went where to get one?",,music store,san francisco,variety show,instrument room,cinema hall
d2444a2eeab998201ccb05c68474bae6,What would honey be if it is not thick?,,free flowing,full of bees,slender,unacquainted,clear
51050dc0d53e4947a064f72cb90c1beb,"When a stressed person is breathing fresh air, what are they often looking to do?",,clear head,feeling better,reviving,relaxing,exhilaration
eef1fc75d14a5f013eb9a11edd298f6b,Why do you write in a diary?,,express yourself,not to forget,have to say,thoughts,move fingers
45d0ea781ffd49b07d6eae94d47a8945,"A bug was looking for wildflowers and no human interruption, where did he go?",,meadow,garden,bug zapper,rug,rock
ca3c30a6664da4074d168cdc28f13da8,What types of buildings typically have a column?,,roman architecture,whitehouse,pantheon,spreadsheet,greece
4e7fa5786679193e97509f4087eca433,Where would you borrow some chairs if you do not have any?,,friend's house,office,bookstore,race track,firehouse
4354942d9ce37d702e401d11ae01fa80,"God rested after building a lot of stuff, so what did he build?",,everything,compassion,wall,church,imagination
4f8f02a3a0bde53ce61ece044abf38bd,What is the opposite of hot?,,freezing,lifeless,chilled,neutral,cold
8a50e72052dd92223f8989e8fb7d24ca,A helper monkey does what around the home of a disabled person?,,works,treetops,disturb,nigeria,south american country
d6a2e192da96dfb3fd951867e11df8b6,"The diamonds were difficult for the prospectors to find, but why is that?",,rare,more expensive than sand,pretty,clear,dessert
b644cc35b1b10360d34e8ad086dad07c,"The cat seemed calm around the stranger, but it was actually quite what and ready to claw?",,agitated,medium,excited,frantic,frenzied
e9e041b2e0bf938615cc0a149680b7ae,What prevents someone from climbing?,,fear of heights,getting higher,sore muscles,get higher,short rope
dbc836050711904f5708b28a152ac4c4,If you aren't in a jewelry store or looking in a jewelry box where might you find a choker?,,boutique,kennel,jewelry box,pet store,jewelry store
6b6b45d36f8ad48633cb3f98c089a7f3,Where would you buy a can of soda along side many other items for sale?,,store,health food store,liquid,picnic cooler,vending machine
8b7df25a9023ba6ae506bf22108d80a9,"The hot weather made me crave something cold, what did I seek?",,eat ice cream,swim,have haircut,cool off,eat ice cream
641f2028eac8031f763afec7e5ba5abe,Where in your room would you put scissors that you use all the time?,,desk,counter,cabinet,house,backpack
6d75090ec4f7da8ae7911b5595b70961,"The comforter was missing from the couples' sleep the other night and they were cold, where should it have been?",,bedroom,livingroom,linen closet,at the cleaners,washing machine
38d5407a16f51177b5800ecf73ec922c,"They opened up their picnic basket, they began constructing their sandwiches with what meat?",,deli,country,camper,kitchen,canned
77cbe771be686d26bc6554938562d2eb,When someone is searching for a place to have lunch they are trying to?,,find food,have time for,satiate their appetite,eat food,prepare food
bbd718ce6483078b7c0aa85e3f5ca72a,"In Hollywood,  Beautiful isn't exceptional.  What is it?",,average,worse,ugly,bad,hideous
6dee1cebca197c0d700b2baa691139e7,What could a solicitor do to warn of upcoming litigation?,,write letter,claim compensation,reporting it to the government,buy house,charge according to time
b9f186ee35e31c3ea21a0f4bcc032e14,"Everybody has some sort of creativity, it's the best way to what?",,express yourself,create art,write,sew,create idea
d5d4022dd1196d5986d8fc41eccc3433,What might a person see at the scene of a brutal killing?,,bloody mess,pleasure,being imprisoned,feeling of guilt,cake
2de5acb7ac6ba42b4ae4fca8c8d47d98,How can you find a jellyfish without coming near it?,,see,hand,store,mediterranean sea,zoo
edfc5fcab78823708d0b93de0196f11c,"Billy loved having food, but he didn't like the consequences of overeating.   What is the long-term consequence of having too much food?",,weight gain,digesting,constipation,not hungry,gas
28e5393544c5915cc97eb77e0247a25d,After making contact the spy had to go somewhere to what?,,meet,have fun,whittle,die,arriving
12a854629e88f9636cb4c73c5dee48c2,James was driving away from work. He slid into the outside lane.  Up ahead he would have to do what?,,turn right,take u turn,turn left,crash,get to town
9e68f245c275c4502ef1fc4205df366c,"If a person sees an accident, what do they generally wonder?",,wonder what happened,cross street,run away,wash themselves,feel lucky
5df8a8c26fd4b4f2a340253c755b3790,"I live in a rural area, so where am I likely going if I drive through a turnpike?",,urban region,drive to work,atlas,countryside,eastern united states
048deea46167588659f71be6c3f66886,She was hitting bottle to the point that doing what would seem like sobering up even though it wasn't?,,buying beer,table,alcoholism,aim,michigan
8e6ef94404476ec5e6567a56b1d7254a,How do you show that you are agreeing with someone?,,nodding,handshake,kiss,lie,shaking hand
7fd7b6651a49f529561d4d3cd3a7675e,Over-indulgence when having food can lead to what?,,getting fat,weight lost,eating food,digesting,being full
59ad80acf08b6b5e679a7d3f93c59c23,Who is someone competing against?,,opponent,effort,time,skill,competition
768c7a0413e87306c9242f1982181c4d,"The guy ate a lunch of onions, sardines, and garlic, what did he have as a result?",,bad breath,no friends,farts,late for work,gain weight
f52b7f4694e5295871f94d031a58d4a8,"If a human breaks the law, where could they be placed?",,jail,school,church,love,foster care
7eac4a4ab5cd2ea6af2508a394cfd6a6,Why are cooks hired?,,prepare meals,to be fired,season with salt,better food,perfect food
93353c8c4e81e185beae620c87b318d5,When birds are looking for a mate they're going to be doing what?,,singing,pretty smart,small,very colorful,pick up prostitutes
a7bcda00b2ef517dbddd50320fceccb9,What are you trying to achieve when you're talking?,,attempting to communicate,opera,making sound,people to listen,dry mouth
8abaf237369cddb3c1581573461b760d,What can long kissing lead to?,,sexual excitement,feeling good,pleasure,being happy,bad breath
927a9559624837ed9547b586936cffe1,"After running twenty six miles he felt like he had lost twenty six pounds, this was from all the what?",,sweat,exercise,pass out,collapse,drink water
b31cfcf1a5892f9724bb0903c39f7495,What do you get when you analysing something new?,,better knowledge,change,enlightened,get smart,learning more about
d468583ef9728e72ac82ed974a797d31,Where would a box office be selling tickets for something that is happening outside?,,ballpark,movie theater,theater district,theatre,street
a04679d38c9045edbfff8ad7aafe28da,"What events are typical, expected and not divine?",,humdrum,undivine,godless,horrible,cursed
79fe6dfb1d4b38c5ae8d3c8fa86fb272,"She celebrated her success by giving a speech, where was she?",,awards ceremony,graveyard,various situations,vocation,working hard
f23078c510031844d854083526641be9,What is a steel cable called a wire rope primarily used for?,,ship,factory,building,winch,jumprope
ca3ce73710456c4e16f0340b7f01adbd,If a person wants to take up harmonica where might they find one to get started?,,music shop,blues band,outside,mouth,pocket
629723a3ab854aaf88233350e16ca09f,What leads someone to learning about world?,,open mind,anger,biology book,smartness,cynicism
888e856dc874f0eaf6c622829e49c686,"If a person is trying new things, what is their goal?",,experience life,cross street,man crew,cross road,lose weight
41aabf1ddeb224012042914c2d9bb2e7,What happens to a neighborhood when someone is known to be hurting someone else?,,public outcry,more hurt,people become happy,legal problems,physical pain
a885a22fa05fad52ff91496e41db3d90,In what geological feature will you find fungus growing?,,cave,shower stall,toenails,basement,forrest
c720dfeda40bbc4dc914df7a05b29f48,John buys a 5 pound block of salt. Where is he likely to keep it?,,kitchen cupboard,shaker,sea water,falling down,fast food restaurant
47abbb775aa617433cc9337edd851049,Where might a t-shirt be kept?,,drawer,suitcase,underground,shirtdress,closet
de89d0191871798a084ed364f7c04f59,When making a list what comes after the main item?,,secondary,minor,impossibles,maintopmast,peripheral
b3ca1abb805d2b4c3746b591532d15a9,"John wants to eat at an Indian restaurant in on top of the space needle, where would he have to go?",,seattle,reservation,curry,britsh town,large city
1a79b8f6997be0ade912a700d1ece8b3,Where do tabby cats usually like to live?,,barn,dumpsters,alley,lap,home
0398a3f0fbcc796cff0af3c505cfb48a,"Their first kiss was ruined, his bad choice of smoking had given him what?",,bad breath,lung disease,persistent cough,birth defects,ashtray
909e3d9145578e51f213f464623f10c1,What are people in awe of in New York City?,,buildings,opera,fireworks,end of line,neighbor's house
cdb10a509a23c76392482e1771a11d4e,"The catwalk was five stories up and exposed, everybody had to wear helmets and harnesses at the where?",,construction site,mountain,theatre,fieldhouse,fashion show
2ecabd181141424b59ed3d3fd2c479e8,How does a doctor deal with suffering and death in his patients?,,distance himself,care for patients,goes to therapy,let blood,study medicine
79fe4018bffbe9ba619ff46019cdab2d,The writer wasn't known for them but he loved to what about nature?,,write poems,advertising company,see work,write letter,write novels
b5a6b179fd670ce104da5e840304b935,Children leave home with clean clothes and then?,,get dirty,use water,soap,launder,cry
b70ade2a5f379dea88958535e1e756e8,If you're caught buying beer for children what will happen?,,get arrested,problems,losing money,fighting,relaxation
9d8838ed5dc09df5db3c4893e6052e0e,"The old house had a loose window, this meant the what needed a coat of paint yearly?",,windowsill,door,garage,hardware store,shelf
5004dd980502d4384b8d963d013454d7,What do you add to you dough when making bread to make it rise?,,yeast,oven,mess,flour,biscuit
52fe3c5eef10a73760301cb6a2b55fbf,What might happen to a person with a tumor?,,die of cancer,travel,cross street,meet friends,say words
3dbad250ca395baed2a8c8f7c51fbde9,If you rent a condominium in a glove-shaped state where are you?,,michigan,great lake state,community,towels,complex
361bd3cb17f71c1dd8d3d6e49ebe11e7,How might a bank statement arrive at someone's house?,,mail,legal document,newspaper,press release,email
45d1e086b2a4f85c927d3cc2fd3a8b00,"John wanted to keep his food fresh, she he bought something that would let him suck the air it, leaving empty space inside.   This would keep food fresh.  This item was a type of what?",,jar,front,baggie,box,universe
161ce8ed0460c02f1b252d8a6fc1adb6,"Stood below the balloons and studied them closely.  As he looked to the sky, he didn't see anything holding them up.  He wondered what the balloons where?",,aloft,overhead,upwards,upstairs,above
f453fc718edb62b587d0fac2be4022a3,When someone is not living anymore they?,,die,trying to stay happy,seeing,experiencing,expire
b0d0015ea758f4fde5effe6429529634,What does a person do in a dirty kitchen?,,wash dishes,cook dinner,thank god,mop,cook food
a9432e7b9cf609545d096c0ed60f914f,The big match was today and those lucky enough to have tickets filled in to the what?,,football stadium,bus depot,bath,surface of earth,apartment
be4615a52478c19c91f6327c9cca6552,"When one is stabbing to death another, they might look around and realize what a what they have made?",,mess,bleeding,knife,gruesome,killing
58b581613dab9081b2ca0b72ffd07e26,A reaching advantage will lead to what in a race?,,being ahead,victory,winning prize,new option,fall
211efad6aa2dfd6d19ea0f09d5f31934,A hurricane is similar to what other wind event?,,tornadoes,tornadocane,disaster,death,horrendous
ee722bf6d44de65b4c9c61ad9086313e,Joe put clear tape on his glasses because he did not want to do what to his field of vision?,,obscure,confusing,change,opaque,thick
af9168feecfd75cf00085b52163caeb0,Where could you find a person standing next to a net?,,soccer game,ocean,fishing gear,fisherman's boat,fishing boat
1daefbe63f78f40850adfa782751b290,"He was really cashing in after the accident, the judge ruled he would be what in full?",,receiving money,selling out,hitting the jackpot,happy,getting paid
6023d1e8c6db40dcbf97953d59449d0e,Where would you go if you want to get many types of goods?,,supermarket,shop,shop,mall,grocery store
88de3741f00fc4897c43e61ca9bd369f,Where is likely to have a large door?,,building,van,apartment,neighbor's house,wall
b75d9d0c80a01df1311f76f2accc1698,James finishes playing with his ball and left it on the floor.  His mother found it and put it somewhere that he could find it easily.  Where might she put it?,,toy box,playroom,brush,closet,pool table
b3fb5bf284f80174359907d4b81ef754,"They would only allow one more in, he was unfortunately a what?",,reject,forbid,deny,reject,permitted
92011f2b16dbe8ec24d4494790f137f1,Billy enjoyed answering questions.  When all of the questioners went home he experienced what emotion?,,sadness,contempt,irritation,discussion,polite
5be1473accdf1b3cb23882ffd2888d44,"James wanted to ruin the parade.  In order to do that, he did something in the middle of the street.  What did he do?",,construct,found,fix,new construction,produce
c1d4ab3a9a74f5d044e996752bf36b38,"The excavation workers had to take extra care to stay hydrated, what landscape might they be working?",,desert,city,montana,egypt,store
bb8ec96afe02ce454a1a80976450b055,"The researcher cut his hand and went to the sink, where was the researcher?",,laboratory,home,chemistry lab,apartment,laundry room
b62463117a6844c82e8be49d63ee6e04,What is often the function of ice?,,cool drink,cool water,harm humans,become water,form crystals
8f66964e987531c461bcab7867963d87,If you get too drunk and make a mess with your own liquids what have you likely done?,,vomit,fall down,stagger,spill gasoline,get arrested
0784419eed058d6faa9c2ac8be4ba850,Where can you store a pie?,,refrigerator,outside,windowsill,freezer,oven
509e6cf3e3b8629ffe99bb10ba5aa639,What can you put in a parking lot?,,car,town,circus,city,business district
09843aa4408c58e8e72e4bd549001989,WHat do many people like to do at festivals?,,listen to music,play games,talk,hear birds voices,eat ice cream
1e18a6af050c358b7c07a10bc1e1b23c,Where are you likely to find endless shelves?,,bookstore,kitchen,corner,refrigerator,cupboard
994398a8963f49fd9e060e130ccbf875,"He saw that he was about an hour from Jackson after heaidng east on the de Soto bridge, where was he?",,tennessee,atlanta,wyoming,michigan,mississippi
7a8d618dd620820ba308c774a57f76e4_1,"The temperature was such that one could see their breath, what was occuring?",,drop to zero,increase,drop rapidly,mist,heat up
40dfa91aa19d2a5d189140bc472e5d06,"Computers were important in John's work, but they were useless if they weren't what?",,networked,help people,crash,enable,do work
1b671eb03963211b022f0ff44d88b2ac,Where would you place a bed in a new house?,,floor,garage,furniture,sleep,awake
807a3a2dabdd50ed0c76052fd2612632,What do people do sometimes when they find a good deal?,,fight each other,race cars,believe in god,fear death,murder each other
e6498b8bc1aee50c81215eafdea9f3ec,What does a spider build to capture it's prey?,,web,bridge,cellar,basement,hanging in air
