id,question,concept,answer1,answer2
8830,While any child could play with the toys cars there was an age requirement established for playing with the marbles because the _ were hazardous.,,marbles,cars
8831,While any child could play with the toys cars there was an age requirement established for playing with the marbles because the _ were safe.,,cars,marbles
8832,"During the exam, the rules were easy to understand compared to the test. The _ was hard.",,test,exam
8833,"During the exam, the rules were easy to understand compared to the test. The _ was easy.",,exam,test
8834,"He was able to make cookies, but couldn't make pies, because the _ required ingredients he didn't have.",,pies,cookies
8835,"He was able to make cookies, but couldn't make pies, because the _ required ingredients he had.",,cookies,pies
8836,"The ideas of Elena aren't as good as Erin's, so _ is the less creative person.",,Elena,Erin
8837,"The ideas of Elena aren't as good as Erin's, although _ is the less creative person.",,Erin,Elena
8838,Jessica confided in Christine that she had never been in a relationship.  _ was embarrassed.,,Jessica,Christine
8839,Jessica confided in Christine that she had never been in a relationship.  _ was supportive.,,Christine,Jessica
8840,"The summer camp counselor, Amy, gave lessons to Katrina because _ was an eager student.",,Katrina,Amy
8841,"The summer camp counselor, Amy, gave lessons to Katrina because _ was a great instructor.",,Amy,Katrina
8842,The man wanted to put the bedroom in the house but the _ was too large.,,bedroom,house
8843,The man wanted to put the bedroom in the house but the _ was too small.,,house,bedroom
8844,Lindsey wanted to do something nice and special for Katrina's upcoming birthday. _ planned a surprise party.,,Lindsey,Katrina
8845,Lindsey wanted to do something nice and special for Katrina's upcoming birthday. _ received a surprise party.,,Katrina,Lindsey
8846,The restaurant was a household name in all parts of the city unlike it's competition. The _ was scorned.,,competition,restaurant
8847,The restaurant was a household name in all parts of the city unlike it's competition. The _ was well loved.,,restaurant,competition
8848,"I bought a new fish tank, but it didn't fit in the room because the _ was so huge.",,tank,room
8849,"I bought a new fish tank, but it didn't fit in the room because the _ was so small.",,room,tank
8850,Tim was trying to get into good health and preferred berries over limes because the _ were out of season.,,limes,berries
8851,Tim was trying to get into good health and preferred berries over limes because the _ were tasty.,,berries,limes
8852,John can smell the scent of the food in the kitchen and it totally overrode the odor of the flower. The _ odor is weaker.,,flower,food
8853,John can smell the scent of the food in the kitchen and it totally overrode the odor of the flower. The _ odor is stronger.,,food,flower
8854,"Elena is helping Sarah who is a homeless child, because _ has a good nature.",,Elena,Sarah
8855,"Elena is helping Sarah who is a homeless child, because _ really needs a help.",,Sarah,Elena
8856,"The wind was not a factor in the house's destruction, but the rain certainly did some damage, as the _ was weak that day.",,wind,rain
8857,"The wind was not a factor in the house's destruction, but the rain certainly did some damage, as the _ was severe that day.",,rain,wind
8858,I think it's easier to be a student at private school rather than at public school as as the _ has more people.,,public school,private school
8859,I think it's easier to be a student at private school rather than at public school as as the _ has less people.,,private school,public school
8860,Rebecca was self-conscious about an acne outbreak so Carrie was consoling them which made _ feel better.,,Rebecca,Carrie
8861,Rebecca was self-conscious about an acne outbreak so Carrie was consoling them which made _ feel helpful.,,Carrie,Rebecca
8862,"Erin showed Felicia how to set up their router, as _ had little knowledge of networks and networking.",,Felicia,Erin
8863,"Erin showed Felicia how to set up their router, as _ had much knowledge of networks and networking.",,Erin,Felicia
8864,"Paula makes her biscuits with butter instead of shortening, even though the _ is less expensive.",,shortening,butter
8865,"Paula makes her biscuits with butter instead of shortening, even though the _ is more expensive.",,butter,shortening
8866,It was easier to talk to each other in the club than at the party because the music was louder in the _ .,,party,club
8867,It was harder to talk to each other in the club than at the party because the music was louder in the _ .,,club,party
8868,The cuts the laser can do are better than the machine sine the _ is inaccurate in doing so.,,machine,laser
8869,The cuts the laser can do are better than the machine sine the _ is accurate in doing so.,,laser,machine
8870,"Logan is a doctor, Nick is not therefore _ knows a great deal about the human tongue.",,Logan,Nick
8871,"Logan is a doctor, Nick is not therefore _ does not know a great deal about the human tongue.",,Nick,Logan
8872,Jessica needed help in the yard because there were too many snails. Christine recommended a snail killing pellet because _ thought that would work.,,Christine,Jessica
8873,Jessica needed help in the yard because there were too many snails. Christine recommended a snail killing pellet but _ thought that was cruel.,,Jessica,Christine
8874,Kenneth loved to eat marshmellows and went to Kyle for a recipe because _ didn't cook very well.,,Kenneth,Kyle
8875,Kenneth loved to eat marshmellows and went to Kyle for a recipe because _ was a personal chef.,,Kyle,Kenneth
8876,"Donald gave a nice compliment to Robert, which made _ feel like a generous person.",,Donald,Robert
8877,"Donald gave a nice compliment to Robert, which made _ feel like an attractive person.",,Robert,Donald
8878,"Samuel never went through with his plans as opposed to Adam, due to _ being reliable.",,Adam,Samuel
8879,"Samuel never went through with his plans as opposed to Adam, due to _ being fickle.",,Samuel,Adam
8880,Tom was frustrated while using the computer printer but was fine with the keyboard because the _ was working.,,keyboard,printer
8881,Tom was frustrated while using the computer printer but was fine with the keyboard because the _ was broken.,,printer,keyboard
8882,Christopher liked a calmer dog while Donald favored an energetic dog. _ rescued a young puppy dog from the animal shelter.,,Donald,Christopher
8883,Christopher liked a calmer dog while Donald favored an energetic dog. _ rescued an aging dog from the animal shelter.,,Christopher,Donald
8884,Laura learned more songs on the piano than Katrina because _ was more talented musically.,,Laura,Katrina
8885,Laura learned more songs on the piano than Katrina although _ was more talented musically.,,Katrina,Laura
8886,"My home from childhood was much nicer than my condo now, because the _ is in a poor area.",,condo,home
8887,"My home from childhood was much nicer than my condo now, because the _ was in a great area.",,home,condo
8888,All of the audience could not fit in the theater because the _ was too small.,,theater,audience
8889,All of the audience could not fit in the theater because the _ was too much.,,audience,theater
8890,Working in a government agency better suited Ian than Brian because _ followed the rules.,,Ian,Brian
8891,Working in a government agency better suited Ian than Brian because _ ignored the rules.,,Brian,Ian
8892,"The boys stuffed animals were lost in the fire, but the other toys were saved. The boy was sad about the _ .",,stuffed animals,other toys
8893,"The boys stuffed animals were lost in the fire, but the other toys were saved. The boy was happy about the _ .",,other toys,stuffed animals
8894,"Neil loved word games but Nelson never played them, so _ never invited people over to play these games.",,Nelson,Neil
8895,"Neil loved word games but Nelson never played them, so _ invited people over to play games often.",,Neil,Nelson
8896,Leslie decides to buy a new trailer from Michael because _ is selling one used.,,Michael,Leslie
8897,Leslie decides to buy a new trailer from Michael because _ is shopping for one.,,Leslie,Michael
8898,Eric was a well-respected consultant but Logan was not. _ made a hardly any money doing consulting work.,,Logan,Eric
8899,Eric was a well-respected consultant but Logan was not. _ made a lot of money doing consulting work.,,Eric,Logan
8900,Logan had more bites than Samuel had because _ had fallen asleep in the house.,,Samuel,Logan
8901,Logan had more bites than Samuel had because _ had fallen asleep in the woods.,,Logan,Samuel
8902,"Ian doesn't like the rotten tree stump in Hunter's yard, so _ asks him to grind down the stump.",,Ian,Hunter
8903,"Ian doesn't like the rotten tree stump in Hunter's yard, but _ refuses to grind down the stump.",,Hunter,Ian
8904,The interviewer at the office liked Jeffrey more than Craig because _ is more awkward in general.,,Craig,Jeffrey
8905,The interviewer at the office liked Jeffrey more than Craig because _ is more affable in general.,,Jeffrey,Craig
8906,"The studio Betty owned was rented out to Cynthia for some recordings, _ spent a lot of money on the deal.",,Cynthia,Betty
8907,"The studio Betty owned was rented out to Cynthia for some recordings, _ made a lot of money on the deal.",,Betty,Cynthia
8908,"Kevin asked Leslie if there is a thrift store near the city centre, but _ wasn't sure.",,Leslie,Kevin
8909,"Kevin asked Leslie if there is a thrift store near the city centre, because _ wasn't sure.",,Kevin,Leslie
8910,"Although Ian loved to eat spicy foods more than Robert, _ hated to eat green salsa.",,Ian,Robert
8911,"Although Ian loved to eat spicy foods more than Robert, _ loved to eat green salsa.",,Robert,Ian
8912,"When Kyle wanted to rent an apartment, Eric offered to go along because _ had previously rented an apartment before.",,Eric,Kyle
8913,"When Kyle wanted to rent an apartment, Eric offered to go along because _ had never rented an apartment before.",,Kyle,Eric
8914,Mary used the dry erase marker instead of the chalk because the _ was easier to clean.,,dry erase marker,chalk
8915,Mary used the dry erase marker instead of the chalk because the _ was messy to use.,,chalk,dry erase marker
8916,Knowing today was important Natalie stops by to congratulate Megan. _ is a glad of friends.,,Megan,Natalie
8917,Knowing today was important Natalie stops by to congratulate Megan. _ is a friend to others.,,Natalie,Megan
8918,"Lane put the poultry in the oven and took the bread out, because the _ was raw.",,poultry,bread
8919,"Lane put the poultry in the oven and took the bread out, because the _ was cooked.",,bread,poultry
8920,Joseph has a white puppy and Logan has a brown puppy. _ feeds his brown puppy oatmeal for breakfast.,,Logan,Joseph
8921,Joseph has a white puppy and Logan has a brown puppy. _ feeds his white puppy oatmeal for breakfast.,,Joseph,Logan
8922,The bedroom smelled worse than the bathroom although there was urine on the floor in the _ .,,bathroom,bedroom
8923,The bedroom smelled worse than the bathroom because there was urine on the floor in the _ .,,bedroom,bathroom
8924,Monica asked Amy to help her get a volunteer position at the animal shelter as _ has long been involved with animal rights.,,Amy,Monica
8925,Monica asked Amy to help her get a volunteer position at the animal shelter as _ would like to become involved with animal rights.,,Monica,Amy
8926,"They decided that they were going to play volleyball instead of golf, because the _ was lame.",,golf,volleyball
8927,"They decided that they were going to play volleyball instead of golf, because the _ was exciting.",,volleyball,golf
8928,Kenneth paid their taxes while Logan didn't so _ avoided federal prosecution for tax evasion.,,Kenneth,Logan
8929,Kenneth paid their taxes while Logan didn't so _ faced federal prosecution for tax evasion.,,Logan,Kenneth
8930,"Jackson moved the table that couldn't fit in the kitchen to the living room, because the _ was too small.",,kitchen,table
8931,"Jackson moved the table that couldn't fit in the kitchen to the living room, because the _ was too big.",,table,kitchen
8932,"We decided to lease an apartment rather than a house, as the _ was contrary to our needs.",,house,apartment
8933,"We decided to lease an apartment rather than a house, as the _ was conducive to our needs.",,apartment,house
8934,The gardener tried to put the peaches into the baskets but the _ were too small.,,baskets,peaches
8935,The gardener tried to put the peaches into the baskets but the _ were too large.,,peaches,baskets
8936,"Practicing for football was something Adam did regularly as so did Randy for baseball, _ is a football player.",,Adam,Randy
8937,"Practicing for football was something Adam did regularly as so did Randy for baseball, _ is a baseball player.",,Randy,Adam
8938,"The woman wore her hair in a braid instead of a ponytail, because she thought the _ was fashionable.",,braid,ponytail
8939,"The woman wore her hair in a braid instead of a ponytail, because she thought the _ was out of style.",,ponytail,braid
8940,"The river water in the field was putrid, but it was clear in the mountain, as it was fresh in the _ .",,mountain,field
8941,"The river water in the field was putrid, but it was clear in the mountain, as it was stagnant in the _ .",,field,mountain
8942,Michael switched from his credit union to a new bank for its fees because the _ fees were too high.,,credit union,bank
8943,Michael switched from his credit union to a new bank for its fees because the _ fees were lower.,,bank,credit union
8944,"I chose the first plan rather the second plan, because the _ seemed like it would be a success.",,first plan,second plan
8945,"I chose the first plan rather the second plan, because the _ seemed like it would be a failure.",,second plan,first plan
8946,Aaron angerly told Derrick that he was a victim of false accusations.  _ was upset.,,Aaron,Derrick
8947,Aaron angerly told Derrick that he was a victim of false accusations.  _ was worried for him.,,Derrick,Aaron
8948,"The rug had a lot more defects than the carpet, because the _ was made by experts.",,carpet,rug
8949,"The rug had a lot more defects than the carpet, because the _ was made by novices.",,rug,carpet
8950,Samantha put Laura in charge of managing records of internet transactions since _ was the boss.,,Samantha,Laura
8951,Samantha put Laura in charge of managing records of internet transactions since _ was the employee.,,Laura,Samantha
8952,"Christopher grew up hunting while Kenneth lived in the city, so when they got lost in the woods _ needed them to survive.",,Kenneth,Christopher
8953,"Christopher grew up hunting while Kenneth lived in the city, so when they got lost in the woods _ helped them to survive.",,Christopher,Kenneth
8954,The lab was excited about the new medication that had tested on a rat with an illness because the _ is gone.,,illness,medication
8955,The lab was excited about the new medication that had tested on a rat with an illness because the _ is working.,,medication,illness
8956,"Michael's lab formulates helpful drugs for people like Derrick, so _ is the lab technician.",,Michael,Derrick
8957,"Michael's lab formulates helpful drugs for people like Derrick, so _ is the average consumer.",,Derrick,Michael
8958,"Cynthia loved to read the poetry that Katrina wrote, as _ had great appreciation of metaphors.",,Cynthia,Katrina
8959,"Cynthia loved to read the poetry that Katrina wrote, as _ had great talent at metaphors.",,Katrina,Cynthia
8960,John has hypothermia and is near a cabin and an outhouse. He went into the _ to relieve himself.,,outhouse,cabin
8961,John has hypothermia and is near a cabin and an outhouse. He went into the _ to warm up.,,cabin,outhouse
8962,"The new comic book John purchased would not fit into his protective case, the _ was too large.",,comic,case
8963,"The new comic book John purchased would not fit into his protective case, the _ was too small.",,case,comic
8964,The cookies Aaron got from Joel were a hit so _ made them for him a second time.,,Joel,Aaron
8965,The cookies Aaron made for Joel were a hit so _ made them for him a second time.,,Aaron,Joel
8966,Samuel found yoga class much easier to do than Logan because _ was quite limber.,,Samuel,Logan
8967,Samuel found yoga class much easier to do than Logan because _ was not very limber.,,Logan,Samuel
8968,Robert earned a lot more money than Justin because _ worked a lot less daily.,,Justin,Robert
8969,Robert earned a lot more money than Justin because _ worked a lot more daily.,,Robert,Justin
8970,Matthew sent money through Paypal to Adam because _ had purchased the antique watch on Ebay.,,Matthew,Adam
8971,Matthew sent money through Paypal to Adam because _ had sold the antique watch on Ebay.,,Adam,Matthew
8972,The people didn't want to sit by Christine but sat by Sarah instead because _ farted.,,Christine,Sarah
8973,The people didn't want to sit by Christine but sat by Sarah instead although _ farted.,,Sarah,Christine
8974,The dog obeyed Lawrence more than William around the house because _ had not built a deep bond with it.,,William,Lawrence
8975,The dog obeyed Lawrence more than William around the house because _ had built a deeper bond with it.,,Lawrence,William
8976,"Problems seemed to always find Michael in his life and not Craig, due to _ being lucky.",,Craig,Michael
8977,"Problems seemed to always find Michael in his life and not Craig, due to _ being unlucky.",,Michael,Craig
8978,Elena was a far worse actor than Jennifer because _ took a lot of acting classes growing up.,,Jennifer,Elena
8979,Elena was a far better actor than Jennifer because _ took a lot of acting classes growing up.,,Elena,Jennifer
8980,"Justin has never welded a thing in their life, but Neil does it every day. _ works in construction.",,Neil,Justin
8981,"Justin has never welded a thing in their life, but Neil does it every day. _ works in business.",,Justin,Neil
8982,Felicia had to move seats unlike Rebecca because _ sat in the right seat at the event.,,Rebecca,Felicia
8983,Felicia had to move seats unlike Rebecca because _ sat in the wrong seat at the event.,,Felicia,Rebecca
8984,The crowd at the gig could barely hear the singer because the _ was too loud.,,crowd,singer
8985,The crowd at the gig could barely hear the singer because the _ was too quiet.,,singer,crowd
8986,Adam was less excited about the fall harvest than Nick because _ loved to make cider from the apples.,,Nick,Adam
8987,Adam was more excited about the fall harvest than Nick because _ loved to make cider from the apples.,,Adam,Nick
8988,"After the dentist appointment, Justin smiled bigger than Randy because _ was embarrased by their braces.",,Randy,Justin
8989,"After the dentist appointment, Justin smiled bigger than Randy because _ was proud of their braces.",,Justin,Randy
8990,Joel was in a much better shape compared to Ian and that's why _ finished the marathon last.,,Ian,Joel
8991,Joel was in a much better shape compared to Ian and that's why _ finished the marathon first.,,Joel,Ian
8992,Carrie tried to convert Laura to their religion since _ is happy with herself most of the time.,,Carrie,Laura
8993,Carrie tried to convert Laura to their religion since _ is sad with herself most of the time.,,Laura,Carrie
8994,Ideas always seem to come to Katrina but not to Jessica as _ is very intelligent.,,Katrina,Jessica
8995,Ideas always seem to come to Katrina but not to Jessica as _ is very stupid.,,Jessica,Katrina
8996,I needed to get a cavity worked on. Should I get a root canal or a filling? The _ would hurt more.,,root canal,filling
8997,I needed to get a cavity worked on. Should I get a root canal or a filling? The _ would be less invasive.,,filling,root canal
8998,"Joseph has not been in love for years, though Donald is currently in love. So, _ is probably sadder.",,Joseph,Donald
8999,"Joseph has not been in love for years, though Donald is currently in love. So, _ is probably happier.",,Donald,Joseph
9000,"The dog of Ian goes on few walks, while Adam always takes his dog walking, so _ is an irresponsible dog owner.",,Ian,Adam
9001,"The dog of Ian goes on few walks, while Adam always takes his dog walking, so _ is a prudent dog owner.",,Adam,Ian
9002,"Lawrence experiencing disorientation seemed more likely than Adam, because _ had never experienced a concussion.",,Adam,Lawrence
9003,"Lawrence experiencing disorientation seemed more likely than Adam, because _ had experienced more than one concussion.",,Lawrence,Adam
9004,The lady's singing was enjoyed at the acclaimed international performance because the _ was excellent.,,singing,performance
9005,The lady's singing was enjoyed at the acclaimed international performance because the _ was sub-par.,,performance,singing
9006,Felicia was smelly and avoided by many people but not Victoria because _ had a pleasant body aroma.,,Victoria,Felicia
9007,Felicia was smelly and avoided by many people but not Victoria because _ had a pungent body aroma.,,Felicia,Victoria
9008,Lawrence needed an air purifier in their home but not Kenneth because _ lived in a town with clean air.,,Kenneth,Lawrence
9009,Lawrence needed an air purifier in their home but not Kenneth because _ lived in a town with toxic air.,,Lawrence,Kenneth
9010,Marla's fish prefer to be in the bath tub over their tank because the _ is spacious.,,bath tub,tank
9011,Marla's fish prefer to be in the bath tub over their tank because the _ is cramped.,,tank,bath tub
9012,Brett bought the airplane tickets for Joel and their family after _ checked their schedule.,,Joel,Brett
9013,Brett bought the airplane tickets for Joel and their family after _ checked their account.,,Brett,Joel
9014,"The used car she bought had a squeaky seat and a dent in the fender, and she tried to oil the _ .",,seat,dent
9015,"The used car she bought had a squeaky seat and a dent in the fender, and she tried to hammer out the _ .",,dent,seat
9016,Katia preferred to eat the chocolate over the fruit for a snack because the _ was disgusting.,,fruit,chocolate
9017,Katia preferred to eat the chocolate over the fruit for a snack because the _ was delicious.,,chocolate,fruit
9018,"The new small case that I bought for my phone didn't fit, because the _ was too small.",,case,phone
9019,"The new small case that I bought for my phone didn't fit, because the _ was too big.",,phone,case
9020,Adam could stand to eat way less dairy than Christopher because _ was lactose intolerant.,,Adam,Christopher
9021,Adam could stand to eat way more dairy than Christopher because _ was lactose intolerant.,,Christopher,Adam
9022,Beth felt more pain from the tailbone injury than the minor cut as the _ was impacted more body parts.,,tailbone injury,minor cut
9023,Beth felt more pain from the tailbone injury than the minor cut as the _ was impacted less body parts.,,minor cut,tailbone injury
9024,Brett knew a little about dryers and tried to fix  dryer while Craig was very good at fixing them. _ couldn't fix the dryer.,,Brett,Craig
9025,Brett knew a little about dryers and tried to fix  dryer while Craig was very good at fixing them. _ wouldn't fix the dryer.,,Craig,Brett
9026,Benjamin was better at shooting the gun than Randy because _ went to the shooting range every week.,,Benjamin,Randy
9027,Benjamin was better at shooting the gun than Randy although _ went to the shooting range every week.,,Randy,Benjamin
9028,"Mary left her laptop at home and just took the calculator to accounting class, because the _ was required.",,calculator,laptop
9029,"Mary left her laptop at home and just took the calculator to accounting class, because the _ wasn't allowed.",,laptop,calculator
9030,In every situation of the heart there can be some happiness and love. So the _ gets eased.,,heart,love
9031,In every situation of the heart there can be some happiness and love. So the _ gets exciting.,,love,heart
9032,The women walked up to Natalie and asked for an autograph instead of Monica because _ was more famous.,,Natalie,Monica
9033,The women walked away from Natalie and asked for an autograph instead of Monica because _ was more famous.,,Monica,Natalie
9034,Erin taunted Elena during their game of darts while the spectators looked at _ with pity.,,Elena,Erin
9035,Erin taunted Elena during their game of darts while the spectators looked at _ with disgust.,,Erin,Elena
9036,The slime in Tara’s hair had gotten stuck so easily because the _ is sticky.,,slime,hair
9037,The slime in Tara’s hair had gotten stuck so easily because the _ is coarse.,,hair,slime
9038,"Laura was unwilling to share her apartment with Samantha , so _ had to look elsewhere.",,Samantha,Laura
9039,"Laura was unwilling to share her apartment with Samantha , so _ told her to look elsewhere.",,Laura,Samantha
9040,"During lunch at school, Carrie always ate her apple more slowly than Megan because _ liked it better.",,Megan,Carrie
9041,"During lunch at school, Carrie always ate her apple more quickly than Megan because _ liked it better.",,Carrie,Megan
9042,Craig studied hard for the bar exam but Brett didn't. _ became a criminal not an attorney.,,Brett,Craig
9043,Craig studied hard for the bar exam but Brett didn't. _ became an attorney not a criminal.,,Craig,Brett
9044,My cavities were not as painful as my broken fingers because the _ healed longer.,,fingers,cavities
9045,My cavities were not as painful as my broken fingers because the _ healed quick.,,cavities,fingers
9046,Nick had their teeth worked on at a clinic by Joel because _ was a dentist.,,Joel,Nick
9047,Nick had their teeth worked on at a clinic by Joel because _ was a patient.,,Nick,Joel
9048,John wanted to to lift more weight with his muscles but the _ are too slim.,,muscle,weight
9049,John wanted to to lift more weight with his muscles but the _ are too big.,,weight,muscle
9050,In order to gain control over the situation the leader shot his handgun up in the air but not his shotgun because the _ was within reach.,,handgun,shotgun
9051,In order to gain control over the situation the leader shot his handgun up in the air but not his shotgun because the _ was malfunctioning.,,shotgun,handgun
9052,Natalie loved the rock music and wanted Patricia to hear some of it so _ happily borrowed the CDs.,,Patricia,Natalie
9053,Natalie loved the rock music and wanted Patricia to hear some of it so _ happily loaned the CDs.,,Natalie,Patricia
9054,"Since the man's heart was feeling bad, between exercise and rest, he chose the _ .",,rest,exercise
9055,"Since the man's heart was feeling well, between exercise and rest, he chose the _ .",,exercise,rest
9056,Ian learned CPR in their college health class but Jason never learnt the procedure. _ was shaky and scared helping the heart attack victim.,,Jason,Ian
9057,Ian learned CPR in their college health class but Jason never learnt the procedure. _ was calm and confident helping the heart attack victim.,,Ian,Jason
9058,"The cats scurried out of the tub and made for the warm blanket, since the _ was very welcoming.",,blanket,tub
9059,"The cats scurried out of the tub and made for the warm blanket, since the _ was very uncomfortable.",,tub,blanket
9060,"Jeffrey was delighted to tell Adam that he was in love with the girl next door, as _ knew he would be in favor of the match.",,Jeffrey,Adam
9061,"Jeffrey was delighted to tell Adam that he was in love with the girl next door, and _ acknowledged he would be in favor of the match.",,Adam,Jeffrey
9062,Samantha looks a lot younger than Mary does because _ uses a cream that fights wrinkles and age lines.,,Samantha,Mary
9063,Samantha looks a lot younger than Mary does although _ uses a cream that fights wrinkles and age lines.,,Mary,Samantha
9064,Patricia asked Betty if she had lowered the shades before leaving the house but _ did not know.,,Betty,Patricia
9065,Patricia asked Betty if she had lowered the shades before leaving the house because _ wanted to know.,,Patricia,Betty
9066,"Paula is so introverted she joins an online group rather than an in-person club, because the _ seems intimidating.",,club,group
9067,"Paula is so introverted she joins an online group rather than an in-person club, because the _ seems comfortable.",,group,club
9068,James decided to tear a paper when the nylon cannot be ripped off. The _ is tougher.,,nylon,paper
9069,James decided to tear a paper when the nylon cannot be ripped off. The _ is weaker.,,paper,nylon
9070,"John could not find a good spot to place the chair on the lawn without falling, hence he returned it to the pavement because the _ is even.",,pavement,lawn
9071,"John could not find a good spot to place the chair on the lawn without falling, hence he returned it to the pavement because the _ is uneven.",,lawn,pavement
9072,"I tried to move the table as I had moved the chair, but had more problems with the table because the _ was heavier.",,table,chair
9073,"I tried to move the table as I had moved the chair, but had more problems with the table because the _ was lighter.",,chair,table
9074,Late on Monday Christine was doing an excel report for Erin because _ was the boss.,,Erin,Christine
9075,"Late on Monday, Christine was doing an excel report for Erin because _ was the employee.",,Christine,Erin
9076,The new pink treadmill will not fit in the trunk since the _ is very spacious.,,treadmill,trunk
9077,The new pink treadmill will not fit in the trunk although the _ is very spacious.,,trunk,treadmill
9078,"The stomach of Carrie is growling, but Rachel's feels very full. _ must be hungry.",,Carrie,Rachel
9079,"The stomach of Carrie is growling, but Rachel's feels very full. _ must be satiated.",,Rachel,Carrie
9080,Joel was very keen to apply for the job but Logan was not because _ was very lazy.,,Logan,Joel
9081,Joel was very keen to apply for the job but Logan was not because _ was very diligent.,,Joel,Logan
9082,The girl was trying to put the book in the bookbag. The _ would not fit in the bookbag on the table.,,book,bookbag
9083,The girl was trying to put the book in the bookbag. The book would not fit in the _ on the table.,,bookbag,book
9084,The lady walked up to Rachel but not Betty because _ was a familiar face to her.,,Rachel,Betty
9085,The lady walked away from Rachel but not Betty because _ was a familiar face to her.,,Betty,Rachel
9086,Amy wore only synthetic fabrics whereas Kayla leaned towards natural ones because _ preferred being conscientious.,,Kayla,Amy
9087,Amy wore only synthetic fabrics whereas Kayla leaned towards natural ones because _ preferred convenience.,,Amy,Kayla
9088,"The tobacco farm wasn't doing well, so they replaced the pipes with conveyors as the _ were efficient.",,conveyors,pipes
9089,"The tobacco farm wasn't doing well, so they replaced the pipes with conveyors as the _ were inefficient.",,pipes,conveyors
9090,"The senior woman's portfolio was low on stocks but high in bonds, as she considered the _ to be safe.",,bonds,stocks
9091,"The senior woman's portfolio was low on stocks but high in bonds, as she considered the _ to be risky.",,stocks,bonds
9092,Tanya looked heavier than Megan because _ had lost more weight overall within the three month period.,,Megan,Tanya
9093,Tanya looked thinner than Megan because _ had lost more weight overall within the three month period.,,Tanya,Megan
9094,Carrie wanted Sarah to get a new phone for _ believed anything not the latest update acceptable.,,Sarah,Carrie
9095,Carrie wanted Sarah to get a new phone for _ believed anything not the latest update unacceptable.,,Carrie,Sarah
9096,The medical condition of Jason was worse than Kenneth because _ ignored going to the doctors.,,Jason,Kenneth
9097,The medical condition of Jason was worse than Kenneth because _ went to the doctors.,,Kenneth,Jason
9098,Erin liked holding the hamster more than Rachel did because _ was entertained by rodents.,,Erin,Rachel
9099,Erin liked holding the hamster more than Rachel did because _ was scared of rodents.,,Rachel,Erin
9100,The surgeon tried to store the brain inside a vat but the _ was too small.,,vat,brain
9101,The surgeon tried to store the brain inside a vat but the _ was too large.,,brain,vat
9102,Rachel didn't know how to be humble and Tanya did because _ tried to help people when needed.,,Tanya,Rachel
9103,Rachel didn't know how to be humble and Tanya did because _ got angry with people very easily.,,Rachel,Tanya
9104,"Jeffrey walked his dog in the park instead of at the lake, because the _ was uglier.",,lake,park
9105,"Jeffrey walked his dog in the park instead of at the lake, because the _ was prettier.",,park,lake
9106,Kat liked to go swim at the pool instead of at the lake because the _ was murky.,,lake,pool
9107,Kat liked to go swim at the pool instead of at the lake because the _ was clear.,,pool,lake
9108,Katrina could hold the plank pose for three minutes while Natalie could only do so for 10 seconds because _ was in great shape.,,Katrina,Natalie
9109,Katrina could hold the plank pose for three minutes while Natalie could only do so for 10 seconds because _ was in poor shape.,,Natalie,Katrina
9110,"Every night, Ian was able to sleep much shorter than Matthew. _ always woke up relaxed.",,Matthew,Ian
9111,"Every night, Ian was able to sleep much longer than Matthew. _ always woke up relaxed.",,Ian,Matthew
9112,Carrie was helpful when Victoria's car was broke down. _ offered rides to work each day.,,Carrie,Victoria
9113,Carrie was helpful when Victoria's car was broke down. _ appreciated the rides to work each day.,,Victoria,Carrie
9114,"There was no money in the safe, and plenty in the lock box, because the _ had been robbed.",,safe,lock box
9115,"There was no money in the safe, and plenty in the lock box, because the _ had been secured.",,lock box,safe
9116,"The car was far easier to control than the truck, because the _ was poorly designed.",,truck,car
9117,"The car was far easier to control than the truck, because the _ was well designed.",,car,truck
9118,I had no more room to put the water in the bucket because the _ was too much.,,water,bucket
9119,I had no more room to put the water in the bucket because the _ was too full.,,bucket,water
9120,"Benjamin knelt over and worked to remove the weeds assembled around the plants in the garden while Kevin watched and sighed, because _ was an impatient kid.",,Kevin,Benjamin
9121,"Benjamin knelt over and worked to remove the weeds assembled around the plants in the garden while Kevin watched and sighed, because _ was a diligent gardener.",,Benjamin,Kevin
9122,"The restaurant was known for their nachos, but not their tacos. The _ were much blander.",,tacos,nachos
9123,"The restaurant was known for their nachos, but not their tacos. The _ were much tastier.",,nachos,tacos
9124,I like to use hard luggage rather than soft luggage when I travel because I think the _ protect contents less.,,soft luggage,hard luggage
9125,I like to use hard luggage rather than soft luggage when I travel because I think the _ protect contents better.,,hard luggage,soft luggage
9126,"Nick knew the answers in advance, while Benjamin did not, because _ had studied their textbook.",,Nick,Benjamin
9127,"Nick knew the answers in advance, while Benjamin did not, because _ had lost their textbook.",,Benjamin,Nick
9128,Tanya's homemade bird food was better than Jennifer because _ remembered to include sunflower seeds.,,Tanya,Jennifer
9129,Tanya's homemade bird food was better than Jennifer because _ forgot to include sunflower seeds.,,Jennifer,Tanya
9130,"My work training started at 9:00 and I needed to catch the bus at 12:30, so time is tight. Luckily, the _ was late, so I managed.",,bus,training
9131,"My work training started at 9:00 and I needed to catch the bus at 12:30, so time is tight. Luckily, the _ was short, so I managed.",,training,bus
9132,I had to organize an art exhibition within a short time but it did not work because the _ was too short.,,time,exhibition
9133,I had to organize an art exhibition within a short time but it did not work because the _ was too long.,,exhibition,time
